sentence	sentence_id	locale	reason
Nach der Niederlage des Deutschen Ordens wurde Pr.	2a3dd328ed0834b560575dc7907b5b0a0a13f92b24629229749b9d98a3d53c68	de	Enthält Abkürzung
Mit dem sechsten Endrang erreichte Roberts jr.	2a3022316f166873563c088226d1d352f3cc6b527723f2a897bf0256f62f03b4	de	Enthält Abkürzung
California is turning dramatically left.	2a0e3ff80219fd4508dfa38a51b2f30af6bb2b290b8a5257990cc2339963d4b8	de	different-language
Hieraus leitete sich der Name vom lat.	2a41486b99ea82ab702f35390efd44c81e2639a3c756be0ab4a0e1257ecb5374	de	Enthält Abkürzung
Sie sprach daneben bspw.	2a3c031943fb53428af734a26ee1ccdf65d723af09f24a597ed6b421db7fe802	de	grammar-or-spelling
Mit dem sechsten Endrang erreichte Roberts jr.	2a3022316f166873563c088226d1d352f3cc6b527723f2a897bf0256f62f03b4	de	Enthält Abkürzung
Sie dürfte aber durch die rapide Vernichtung der Regenwälder latent bedroht sein.	2a549f8acde94f8fdfecb3ba99a541e82e74e3c91bda2ce6d8dfb072bc3788d1	de	grammar-or-spelling
Während bei ersteren eine Belastung ggf.	2a3c011f6c3c64aed9ec654643dc7a52df9e5c14b0867b1f27aab09660ee5c7c	de	Enthält Abkürzung
Die Ruine der Gipfelburg liegt auf am westlichen Rand der Altstadt von Königstein.	2a4b535f05b0ab6e1a6786c0d44500b54e8407d713005168914322b5d854935c	de	grammar-or-spelling
Ihre Mündung gegenüber liegt im westfälischen Kreis Herford der Ortsteil Ahle der Stadt Bünde.	2a5581db0bfa8be77f8f1f54e2070223de6b3cfd24543a1e6e0c21ca4c51f75a	de	grammar-or-spelling
So ist das "nga" der Nordinsel ein "ka" der Südinsel.	2a581476187bb017e2b1ade769905f82f17a90d696ae7587e7b059401dc0668c	de	grammar-or-spelling
Ihre Achsfolge ist B’B’.	2a2c3299bed823488f4323f3845c1dc56d513e161774b17f50b809cdf3d740f5	de	difficult-pronounce
Sie sprach daneben bspw.	2a3c031943fb53428af734a26ee1ccdf65d723af09f24a597ed6b421db7fe802	de	grammar-or-spelling
Damit wurde Montenegder neunundvierzigste unabhängige Staat Europas.	2a047477a1ef410caf33bbee12be9b233aac655d894d36fa070948567ce73ef9	de	grammar-or-spelling
Herrn Funks Bericht findet daher die Unterstützung meiner Fraktion.	2a1fcc94d99910374f73350304b7798c196164343d2dd88b7d9a067c8f314088	de	grammar-or-spelling
Mit dem russischen Vokalensemble „Anima“ entstanden das „St.	2a826fd72881191b68d946da6ee7b2fd039e2b06e7783e28d32b6e89ebd98c4b	de	grammar-or-spelling
Sie schickte sie ein Demo-Band an eine japanische Agentur.	2a8d27288e7a5ec23bc65f4c4011d828d020836927f8082f528a79b17c81bbee	de	grammar-or-spelling
Die ersten Nutzfahrzeugen bestanden aus der Front eines Motorrades sowie einer Hinterachse.	2a9b02dd6c5d452eeda6d52ce3476b0c096560313848695e4be9ba321cd7154e	de	grammar-or-spelling
Als Auszeichnungen verleiht der Verein den "Emil-Ramann-Medaille" sowie den "Fritz-Scheffer-Preis" und den "Ulrich-Babel-Preis".	29d18b657fdcfc7954963eec800953144ae93d692040467965e1130ebf4f27f3	de	grammar-or-spelling
Als Auszeichnungen verleiht der Verein den "Emil-Ramann-Medaille" sowie den "Fritz-Scheffer-Preis" und den "Ulrich-Babel-Preis".	29d18b657fdcfc7954963eec800953144ae93d692040467965e1130ebf4f27f3	de	die Emil ....
Leopold geweiht.	2a91e9d73186f2754e175080c2fdacef5c29463df2a875f0de71b9b15dfd3f16	de	Das ist kein Satz.
In dem Fluss kommen Regenbogenforellen und vereinzelt auch Bachforellen.	2a8e7bf582e85247379048212d0ccf9939db73d815595ca0eb332a6b825658b9	de	grammar-or-spelling
Carl Funke heiratete die wohlhabende Katharina geb.	2a8763cbb86c95896b4805b1ea4fbf3fcea893464148c9833ca5ade1be5edeaa	de	Enthält Abkürzung
Mit dem russischen Vokalensemble „Anima“ entstanden das „St.	2a826fd72881191b68d946da6ee7b2fd039e2b06e7783e28d32b6e89ebd98c4b	de	Enthält Abkürzung
Wird sie das Landes nicht vielleicht schlechter führen als die gegenwärtige Regierung?	2a9d0ca23df5829bd86dd8d1b34d2731fc2206d7db6f8bd32b3d764756dd2558	de	grammar-or-spelling
Siehe auch: Liste der Monuments historiques in Le Raincy	2aab63f9a6437f3f38e2b4b4279f966c6179fb60fffc646b3ee44d2218dcbccd	de	difficult-pronounce
Er versah auf den Fregatten "Potomac"," Allegheny", "Pennsylvania" und "Experience" Dienst.	2aa551c230f1432ef66332d8608d190e2f510ddb2420e6f7df064abc159e5918	de	difficult-pronounce
Mit dem russischen Vokalensemble „Anima“ entstanden das „St.	2a826fd72881191b68d946da6ee7b2fd039e2b06e7783e28d32b6e89ebd98c4b	de	Enthält Abkürzung
Carl Funke heiratete die wohlhabende Katharina geb.	2a8763cbb86c95896b4805b1ea4fbf3fcea893464148c9833ca5ade1be5edeaa	de	Enthält Abkürzung
Der Ursprung des Begriffes liegt im mhd.	2aa80bd8e0460f840427cffbab12ea4322eb0203ca4db7bfbc56a1f37cf877ed	de	Enthält Abkürzung
Duke of Rutland und seiner ersten Ehefrau Lady Catherine Louisa Georgina Marley.	2a8662b96521b182b1c9fda25c23051058f4c48ac223e868affeb63bdf430fea	de	difficult-pronounce
Einen größeren Bekanntheitsgrad erlangte sie ein Jahr später mit ihrem Auftritt als Mrs.	2aae5b8a972a2ad2287767b4b9d6e336340e67fce1dea2ad3cdbe09de357ed4f	de	Enthält Abkürzung
Sie sprach daneben bspw.	2a3c031943fb53428af734a26ee1ccdf65d723af09f24a597ed6b421db7fe802	de	Enthält Abkürzung
Wird sie das Landes nicht vielleicht schlechter führen als die gegenwärtige Regierung?	2a9d0ca23df5829bd86dd8d1b34d2731fc2206d7db6f8bd32b3d764756dd2558	de	grammar-or-spelling
Und Taten erfordern Mittel und Instrumente.	2a9f55a108a06d9dc6114dce4cc447bfaccb1d7004596021e40dcc802f155d21	de	Satz nicht vollständig. 
Wird sie das Landes nicht vielleicht schlechter führen als die gegenwärtige Regierung?	2a9d0ca23df5829bd86dd8d1b34d2731fc2206d7db6f8bd32b3d764756dd2558	de	grammar-or-spelling
Das prominenteste Gebäude am Platz ist die berühmte Istanbuler Eliteschule "Galatasaray Lisesi".	2aa378e1888d9fd75b0edbb8928bf9bfb71e7fcc5a08ac52109717b8925b3537	de	difficult-pronounce
Neben dem osmanischen General Cemal Pascha wurde Kreß das Kommando über die Defensive übertragen.	2ab5ce4aae8ccd9fe3411b35df1ce875c93557765c031fed966ebf870a4bd6eb	de	difficult-pronounce
Tierschutzorganisationen haben sich mit meinem Büin Verbindung gesetzt und begrüßen das Gesetz.	2a2effbfa1c33ed42ce836fd0916449f96f35ef0e02c201839f66f93e8ac3b81	de	grammar-or-spelling
Spuren des Vorgängerbaus resp.	2ab8c7610a26b3ec4333b10a3d89799c0942243345e00a4ddffc07cd54678dc2	de	Abkürzung resp.
Als Auszeichnungen verleiht der Verein den "Emil-Ramann-Medaille" sowie den "Fritz-Scheffer-Preis" und den "Ulrich-Babel-Preis".	29d18b657fdcfc7954963eec800953144ae93d692040467965e1130ebf4f27f3	de	grammar-or-spelling
Im Inneren befindet sich ein Barockaltar mit einer Figur des Hl.	2aaa50b5d2ffc2ba32436a14402c5268b2144ecc8bcce4663c3cef9fff9ffcbb	de	grammar-or-spelling
Platz und somit vier Weltcup-Punkte.	2ab6079fa35c8362764d38600d5a77f93f631483cc4dbc0ae24f8b06c9443184	de	grammar-or-spelling
Im Inneren befindet sich ein Barockaltar mit einer Figur des Hl.	2aaa50b5d2ffc2ba32436a14402c5268b2144ecc8bcce4663c3cef9fff9ffcbb	de	Enthält Abkürzung
Vom Unteren Schloss steht noch eine kleine Wohnburg mit Schildmauer.	2ab0181fd0c78f77c00b9ec6e7a16cd63da8fcd3563885053da1ca9435d26ed5	de	grammar-or-spelling
Duke of Rutland und seiner ersten Ehefrau Lady Catherine Louisa Georgina Marley.	2a8662b96521b182b1c9fda25c23051058f4c48ac223e868affeb63bdf430fea	de	difficult-pronounce
Mit dem russischen Vokalensemble „Anima“ entstanden das „St.	2a826fd72881191b68d946da6ee7b2fd039e2b06e7783e28d32b6e89ebd98c4b	de	grammar-or-spelling
Dies kommt zum einen aus evtl.	2ab60560b48dd18eadc3946640e89ce647d167248427c0052c83614041d0871b	de	Enthält Abkürzung
Madame de Saint-Baslemont legte Wert auf eine gute Ausbildung ihrer Untertanen.	2abf265ce67d274e420cac9f04eaa7b2c53b5f812e5ca90b7434fb1a08f7d33c	de	difficult-pronounce
In dem Fluss kommen Regenbogenforellen und vereinzelt auch Bachforellen.	2a8e7bf582e85247379048212d0ccf9939db73d815595ca0eb332a6b825658b9	de	grammar-or-spelling
Die Gemeinde liegt im Westerwald zwischen Koblenz und Gießen am Rande des Naturpark Nassau.	2ab771f39ac7b80327b7dddcd8c40ec7ac1ed9ee9eb646a2481c8b8bcc8e5972	de	grammar-or-spelling
Spuren des Vorgängerbaus resp.	2ab8c7610a26b3ec4333b10a3d89799c0942243345e00a4ddffc07cd54678dc2	de	Enthält Abkürzung
Die Gemeinde liegt im Westerwald zwischen Koblenz und Gießen am Rande des Naturpark Nassau.	2ab771f39ac7b80327b7dddcd8c40ec7ac1ed9ee9eb646a2481c8b8bcc8e5972	de	grammar-or-spelling
Etymologisch leitet sich der Name vom arabischen Wort شربة für „Flüssigkeit“ her.	2a8cbb3fb337917e4c0125d6f53e62611ac473aad9b6443f8284aa543650c359	de	difficult-pronounce
Als allein erziehende Mutter sorgte sie so für den Unterhalt der Familie.	2aba4ba2c760ea525616db6f07e9379ba2fbaa4b777cd3b91ef16f0252de1447	de	grammar-or-spelling
Tierschutzorganisationen haben sich mit meinem Büin Verbindung gesetzt und begrüßen das Gesetz.	2a2effbfa1c33ed42ce836fd0916449f96f35ef0e02c201839f66f93e8ac3b81	de	grammar-or-spelling
Carl Funke heiratete die wohlhabende Katharina geb.	2a8763cbb86c95896b4805b1ea4fbf3fcea893464148c9833ca5ade1be5edeaa	de	Enthält Abkürzung
Wieder begann seine Karriere als Musiker und studierte Design.	2acea0737e1c3b524ae0711d3843c1f74525066bee20f1c1ae169d3154544ae0	de	grammar-or-spelling
Er ist ein der wasserreichste Nebenfluss des Pärnu.	2ac741086bfd1d2ec81a3b776db81033b8cf630ca38dbeed6037df538529a16b	de	grammar-or-spelling
Diese radikal antiklerikale Haltung kostete ihm im eher konservativen Thurgau etliche Sympathien.	2acc7269bc9c0bb4fa80eac71e7857135d84fef09ca7199aa0fecd269673956a	de	grammar-or-spelling
Hierfür war eigens des Praterstadion errichtet worden, welches bis heute als österreichisches Nationalstadion dient.	2acf417dda6cc96c534fd96dc0fd06c10c1d5fc31ff907b78ee4045e57f1900d	de	grammar-or-spelling
Ich habe jedoch Vorbehalte hinsichtlich der vorgesehenen Sprachenregelung.	2acdf3d5ab3638d4190a5f330bc7cfd289cdaef365848fcf55fae2556e68b90c	de	grammar-or-spelling
Dies kommt zum einen aus evtl.	2ab60560b48dd18eadc3946640e89ce647d167248427c0052c83614041d0871b	de	Enthält Abkürzung
Bei den Aufnahmen zu "Steh grod" war die No.	2a8fa269c7cdafdf0521cf772bebf268b270d3398008859e52bd948931d511a4	de	Enthält Abkürzung
Ich habe jedoch Vorbehalte hinsichtlich der vorgesehenen Sprachenregelung.	2acdf3d5ab3638d4190a5f330bc7cfd289cdaef365848fcf55fae2556e68b90c	de	grammar-or-spelling
Diese radikal antiklerikale Haltung kostete ihm im eher konservativen Thurgau etliche Sympathien.	2acc7269bc9c0bb4fa80eac71e7857135d84fef09ca7199aa0fecd269673956a	de	grammar-or-spelling
Carl Funke heiratete die wohlhabende Katharina geb.	2a8763cbb86c95896b4805b1ea4fbf3fcea893464148c9833ca5ade1be5edeaa	de	Enthält Abkürzung
Von Srbik ist Nachfahre des Historikers Heinrich von Srbik.	2abe7f2f33c36bf55c7eabce8acdfa01a5d968fcfe061f384f9e377be41bbd8b	de	difficult-pronounce
Bei den Aufnahmen zu "Steh grod" war die No.	2a8fa269c7cdafdf0521cf772bebf268b270d3398008859e52bd948931d511a4	de	grammar-or-spelling
Diese Instrumente sind unter der Bezeichnung "„Shenandoah-Martins“" bekannt geworden.	2ac7988c823e8086147fc297b4f74240dc2f4b08d2b8f1659f5c2b312d0f3e36	de	grammar-or-spelling
Wieder begann seine Karriere als Musiker und studierte Design.	2acea0737e1c3b524ae0711d3843c1f74525066bee20f1c1ae169d3154544ae0	de	grammar-or-spelling
Mit dem russischen Vokalensemble „Anima“ entstanden das „St.	2a826fd72881191b68d946da6ee7b2fd039e2b06e7783e28d32b6e89ebd98c4b	de	grammar-or-spelling
Bei den Aufnahmen zu "Steh grod" war die No.	2a8fa269c7cdafdf0521cf772bebf268b270d3398008859e52bd948931d511a4	de	grammar-or-spelling
Bei den Aufnahmen zu "Steh grod" war die No.	2a8fa269c7cdafdf0521cf772bebf268b270d3398008859e52bd948931d511a4	de	grammar-or-spelling
Dies kommt zum einen aus evtl.	2ab60560b48dd18eadc3946640e89ce647d167248427c0052c83614041d0871b	de	grammar-or-spelling
Ihre Pfarrgemeinde „St.	2ad895817e4eab4bf4c22cc51922f0c63406246fd82e4b1033eb5c13e41274ce	de	grammar-or-spelling
Carl Funke heiratete die wohlhabende Katharina geb.	2a8763cbb86c95896b4805b1ea4fbf3fcea893464148c9833ca5ade1be5edeaa	de	grammar-or-spelling
Der VfB konnte auch mal gewinnen.	2adf66f5e399878541c50e3b280c9253a04021acd7f1c03207cdedc8599e452f	de	abkürzung
Minute eingewechselt und bekam sofort eine gelbe Karte.	2ae15618a0d46ad20cab7d16efcfe4b008875b40500105ea311e333f4e65bfc6	de	grammar-or-spelling
Lediglich bei den Einzelstrecken-Weltmeisterschaften in Nagano erreichte im Teamwettbewerb den dritten Platz.	2ad21df75997b12e2b64c81654f6f7e1508052173fa3ef407003ad9359da8fb6	de	grammar-or-spelling
Dies kommt zum einen aus evtl.	2ab60560b48dd18eadc3946640e89ce647d167248427c0052c83614041d0871b	de	grammar-or-spelling
Spielminute seinen ersten Länderspieltreffer.	2adfbb245567828ebab174fcc8814ed3a5e8d019c745dbaccef26b06e9f859c9	de	grammar-or-spelling
Ostzonenmeisterschaft qualifizierte.	2aeecdefcc879acc20f8697a584d04953abef33bdaa1e9954999d8f691596feb	de	grammar-or-spelling
Papageno erscheint und kann trotz der Drei Damen Pamina auf seiner Wolke entführen.	2afae6a3e71f7d6b1fa5077e1817d94ae6d464dc967808f9b1f5a8eba1a86794	de	grammar-or-spelling
Offizier übertragen.	2ae8aa1bad05875c924590b2fdf47156a599945b24d1bc9b0ec2094bfd38d335	de	grammar-or-spelling
Die Laßnitz fließt wie viele größeren Flüsse der Ostalpen von Nordwesten nach Südosten.	2af9580ce0c80ddabff85018e7acaf565d3068ce26aa0ccd4e41b9710b183ccb	de	grammar-or-spelling
Offizier übertragen.	2ae8aa1bad05875c924590b2fdf47156a599945b24d1bc9b0ec2094bfd38d335	de	grammar-or-spelling
Liga beitrat.	2ae5e42262186a23b475b8bdf558d0e4ef000e2f6358a100190a06a71f3c4b19	de	grammar-or-spelling
Mitglied geehrt.	2aeebd27ce428c489158a8c5fea45a1f2c6232c333559af41add175d19b05b91	de	grammar-or-spelling
Tabellenplatz und damit verbunden der siebte Abstieg in die Zweitklassigkeit.	2ae020d604be98b93c71a986ba76c4e01fc0cdc946fe8ddc5a438ceefe876df1	de	grammar-or-spelling
James Tiptree, Jr.	2af7408d3aaaf368d5aca19f234b74d37421f1d012a09e945860f3ed80f72eb9	de	Enthält Abkürzung
Das Verfahren wurde von der Welt-Anti-Doping-Agentur Wada zugelassen.	2af003b4ab70fc4858ac4a871f1bb14f150f6fad85db4f3dcbbd584b881d1f0c	de	grammar-or-spelling
Mit dem russischen Vokalensemble „Anima“ entstanden das „St.	2a826fd72881191b68d946da6ee7b2fd039e2b06e7783e28d32b6e89ebd98c4b	de	Enthält Abkürzung
Wieviel ist er im Vergleich zu meiner nationalen Währung wert?	2b07bb925f9f00faa22619d037ed40c5c96d69764753860da9581c934ad1e9b4	de	grammar-or-spelling
Dem Himmel sei Dank, dass wir die Weitsicht hatten, das Pf- und zu behalten.	2aeaddd0ec820fe51057a03c41fc7fc16bd81374b0dc88a5b17f1d68013245ff	de	grammar-or-spelling
Ihre Ruheplätzen und ihre Nahrungsgründe liegen gelegentlich bis zu sechs Kilometer auseinander.	2afff776d0cdfb33052fd7306b6e9f9f57de0554b4b37741a3e13fc664a046af	de	grammar-or-spelling
Durch den Dreißigjährigen Krieg kam der Bergbau weitgehend zum erliegen.	2b0973ec04beb8c71f641b97282967c706863649f6636b22c1bf116716b2dedf	de	grammar-or-spelling
Bei den Aufnahmen zu "Steh grod" war die No.	2a8fa269c7cdafdf0521cf772bebf268b270d3398008859e52bd948931d511a4	de	difficult-pronounce
Cibber und Mrs.	2b0e57fe1678e5cdc5d407432470ce0b45a30ed80eb1f76f4fae909c8cc85d0a	de	Enthält Abkürzung
Ihre Pfarrgemeinde „St.	2ad895817e4eab4bf4c22cc51922f0c63406246fd82e4b1033eb5c13e41274ce	de	Enthält Abkürzung
Er nutzt Lebensraum auch das Unterholz, das nach Holzeinschlag in den vietnamesischen Wäldern nachwächst.	2b0be546f3988c40b8efbf3ea6d5385076a349b608f0d89f390c5533aa1a2a45	de	grammar-or-spelling
Diese Änderung wäre äußerst schädlich und würde keine vernünftigen Text ergeben.	2b0404f24c5743c4b128fab30d08fe750c159586361baa06b06434d9fd708abe	de	grammar-or-spelling
Die Seitenaltäre zeigen die Bilder Immaculata und hl.	2afce282ef1f2b18604932c4966d957dc4c8de792c8f63e3cb496cd106ba0129	de	Enthält Abkürzung
Ich möchten dem Herrn Minister für seine Antwort danken.	2b07bfdffdb2b712b4e802713c2747442965c05c28b26afee58ed2d343fdff01	de	grammar-or-spelling
Bei den Aufnahmen zu "Steh grod" war die No.	2a8fa269c7cdafdf0521cf772bebf268b270d3398008859e52bd948931d511a4	de	grammar-or-spelling
Ich möchten dem Herrn Minister für seine Antwort danken.	2b07bfdffdb2b712b4e802713c2747442965c05c28b26afee58ed2d343fdff01	de	grammar-or-spelling
Die Originalfassung des Liedes ist abgedruckt in dem Liederbuch "Hoch und Allein.	2b152aa393e5511de368d74f0b65f49f9cce897416b29023680d3d5bab7ba3f7	de	grammar-or-spelling
Stülcken Sohn ausschließlich für den deutschen U-Bootbau.	2af91c7d1ba39aec2de4ef47535a95f97a2f55fc9a2bfc1dd435c41b02b09cec	de	grammar-or-spelling
Die Originalfassung des Liedes ist abgedruckt in dem Liederbuch "Hoch und Allein.	2b152aa393e5511de368d74f0b65f49f9cce897416b29023680d3d5bab7ba3f7	de	grammar-or-spelling
Die evangelische Christen aus Badingen gehörten zur Pfarrei Badingen.	2b271cb5956b95cc57e4fd2d29e5e75fd3ba9990afae72c494d318b7c9688f81	de	grammar-or-spelling
Walter Frentz’ Vater Albert Frentz war Koch in Heilbronn, seine Mutter hieß Wilhelmine geb.	2b12b5ff8dd211fcb87a1e8dffeb95818ed9cf1bad8083e1dffb8b3e2c9d8101	de	grammar-or-spelling
Ladislaus befand sich inzwischen im Ausland und schloss sich den Gegner der Habsburger an.	2b28c2b1138eed2eb3a15ad2574e341207d06edcc20b2867bd4d70d721830b38	de	grammar-or-spelling
Herr Spencer hat auch meine Türke-Reise angesprochen.	2b25de1dd8e2cbbc395768699788851673ec58553aa3b54cd594f70e962b76e5	de	grammar-or-spelling
Dem Himmel sei Dank, dass wir die Weitsicht hatten, das Pf- und zu behalten.	2aeaddd0ec820fe51057a03c41fc7fc16bd81374b0dc88a5b17f1d68013245ff	de	grammar-or-spelling
Walter Frentz’ Vater Albert Frentz war Koch in Heilbronn, seine Mutter hieß Wilhelmine geb.	2b12b5ff8dd211fcb87a1e8dffeb95818ed9cf1bad8083e1dffb8b3e2c9d8101	de	grammar-or-spelling
Support Group bildete.	2b2c5a09771210e2774685f29ef041b3bca99438707d4066d98ee6df3f9c328c	de	grammar-or-spelling
Die Strecke für den Güterverkehr bis genutzt.	2b3009def55bd2f04dd471513d4eb75d53fa31ac3031427994cfdb8cec70bcb5	de	grammar-or-spelling
Dem Himmel sei Dank, dass wir die Weitsicht hatten, das Pf- und zu behalten.	2aeaddd0ec820fe51057a03c41fc7fc16bd81374b0dc88a5b17f1d68013245ff	de	grammar-or-spelling
Marquess of Rockingham, einem britischen Politiker und Premierminister.	2b104d1b82b0d390ff2abc09664a1a8afc88865fe0c6cb6a9938b82df3898f6b	de	grammar-or-spelling
Erich spricht perfekt Deutsch und beherrscht bisschen Englisch.	23174a5af210e532250461f9d28e8d4cd4bb2bb02b21587bc6d1ea4f57b6f0e6	de	grammar-or-spelling
Mit dem russischen Vokalensemble „Anima“ entstanden das „St.	2a826fd72881191b68d946da6ee7b2fd039e2b06e7783e28d32b6e89ebd98c4b	de	Enthält Abkürzung
Ladislaus befand sich inzwischen im Ausland und schloss sich den Gegner der Habsburger an.	2b28c2b1138eed2eb3a15ad2574e341207d06edcc20b2867bd4d70d721830b38	de	grammar-or-spelling
Nachteilig dabei ist, dass auch Schnecken aus einem großen Umkreis angelockt werden und ggf.	2b2e8aee1a35e61016f48ea37af75dfa1b859feefff04fffd80624d89cd01c40	de	Enthält Abkürzung
Die Erklärungen zur Abstimmung sind geschlossen..	2b2e209ecd80437b47cbf0c79a133efa0edabb7a242624e8a8a1bcd64e5e7f82	de	grammar-or-spelling
Herr Spencer hat auch meine Türke-Reise angesprochen.	2b25de1dd8e2cbbc395768699788851673ec58553aa3b54cd594f70e962b76e5	de	grammar-or-spelling
Zum Musik hören steht neben dem internen Lautsprecher auch ein Kopfhörer-Ausgang zur Verfügung.	2b3572433976284abd82cc76e83dee74738d9d0fd739f9a8905ec361c4ffb226	de	grammar-or-spelling
Im November kamen über Zweiundsechzigmillionen neue Infektionen hinzu.	1b419c04592dfa7881b3af15acfd544b8122694769b7c8a9d32ebeabf0b02e90	de	grammar-or-spelling
Ich nehme ich mir vor, dieses Nicht-Verstehen ein paar Tage ruhen zu lassen.	0ae3bae86e91a73ced254259e32cc82d881b113e1b377cd627ec1d80f20220a6	de	grammar-or-spelling
Mit dem russischen Vokalensemble „Anima“ entstanden das „St.	2a826fd72881191b68d946da6ee7b2fd039e2b06e7783e28d32b6e89ebd98c4b	de	Enthält Abkürzung
Für die Pläne zeichnete der Architekt Hans Rolli verantwortlich.	2b39bc7c37071c12a64dcf6c4f7a966183ca730501402cd8e91e01296948b37f	de	grammar-or-spelling
Ein Platz wurde nach ihm benannt, der „Dr.	2af84bd42708302c25cb9a36290b2f21156b86eaab4521a245d0011057a244b7	de	grammar-or-spelling
Walter Frentz’ Vater Albert Frentz war Koch in Heilbronn, seine Mutter hieß Wilhelmine geb.	2b12b5ff8dd211fcb87a1e8dffeb95818ed9cf1bad8083e1dffb8b3e2c9d8101	de	grammar-or-spelling
